Currency,Date,ASIN,Ad Group Name,Campaign Name,Channel,Headline,Profile Name,Avg CPC,Avg Pos.,Clicks,Conv. Rate,Conversions,Cost,Cost/Conv.,CTR,Impressions,Profit,Rev.,Rev./Conv.,ROI,1 day,1 day same sku,14 days,14 days same sku,30 day,30 day same sku,7 days,7 days same sku,conversions,new to brand order rate,new to brand orders,new to brand percentage,new to brand units,new to brand units percentage,page views,uc conv,units 1 day,units 14 day,units 30 day,units 7 day
Currency by profile,2019-09-09,B07M6FLDVZ,AdGroup1,Huggies Diapers_SSA_NB_Phrase_ Size 2 Diapers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 2 (up to 12-18 lb.), 180 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,6.71933339436849,0,30.0,0.2,6.0,201.5800018310547,33.596666971842446,0.002126905353,14105.0,-50.80000305175781,150.77999877929688,25.12999979654948,0.7479908592602674,6.0,1.0,6.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0
Currency by profile,2019-09-06,B07MDRNHYC,AdGroup1,Huggies Diapers_SSA_NB_Phrase_ Size 4 Diapers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 4 (up to 22-37 lb.), 140 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,7.034999847412109,0,14.0,0.214285714286,3.0,98.48999786376953,32.82999928792318,0.000662721893,21125.0,23.6300048828125,122.12000274658203,40.70666758219401,1.2399228895861822,2.0,1.0,3.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0
Currency by profile,2019-09-07,B07MDRNHYC,AdGroup1,Huggies Diapers_SSA_NB_Phrase_ Size 4 Diapers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 4 (up to 22-37 lb.), 140 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,8.120555453830296,0,18.0,0.388888888889,7.0,146.1699981689453,20.88142830984933,0.000568522788,31661.0,154.4700164794922,300.6400146484375,42.948573521205354,2.0567833236267377,7.0,5.0,7.0,5.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0
Currency by profile,2019-09-08,B07MDRNHYC,AdGroup1,Huggies Diapers_SSA_NB_Phrase_ Size 4 Diapers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 4 (up to 22-37 lb.), 140 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,8.1347998046875,0,25.0,0.16,4.0,203.3699951171875,50.842498779296875,0.000876885303,28510.0,-28.830001831054688,174.5399932861328,43.6349983215332,0.8582386658639488,3.0,1.0,4.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0,6.0
Currency by profile,2019-09-09,B07MDRNHYC,AdGroup1,Huggies Diapers_SSA_NB_Phrase_ Size 4 Diapers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 4 (up to 22-37 lb.), 140 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,7.657777574327257,0,36.0,0.222222222222,8.0,275.67999267578125,34.459999084472656,0.001385627959,25981.0,36.19000244140625,311.8699951171875,38.98374938964844,1.1312754041022055,8.0,6.0,8.0,6.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0
Currency by profile,2019-09-06,B07MYVXJDD,AdGroup1,Huggies Diapers_SSA_NB_Phrase_ Size 4 Diapers_ 2.9.18,Amazon,"HUGGIES Little Movers Diapers, Size 4 (22-37 lb.), 144 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,8.129855390908062,0,69.0,0.463768115942,32.0,560.9600219726562,17.530000686645508,0.002598282874,26556.0,705.6699829101562,1266.6300048828125,39.58218765258789,2.2579684028616103,27.0,20.0,32.0,21.0,0.0,0.0,30.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,32.0,32.0,30.0
Currency by profile,2019-09-07,B07MYVXJDD,AdGroup1,Huggies Diapers_SSA_NB_Phrase_ Size 4 Diapers_ 2.9.18,Amazon,"HUGGIES Little Movers Diapers, Size 4 (22-37 lb.), 144 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,9.092877113655822,0,73.0,0.397260273973,29.0,663.780029296875,22.88896652747845,0.001902081868,38379.0,544.0999755859375,1207.8800048828125,41.65103465113147,1.819699225001223,26.0,17.0,29.0,19.0,0.0,0.0,29.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,31.0,31.0,31.0
Currency by profile,2019-09-08,B07MYVXJDD,AdGroup1,Huggies Diapers_SSA_NB_Phrase_ Size 4 Diapers_ 2.9.18,Amazon,"HUGGIES Little Movers Diapers, Size 4 (22-37 lb.), 144 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,9.246835443037975,0,79.0,0.607594936709,48.0,730.5,15.21875,0.002395536418,32978.0,1174.9599609375,1905.4599609375,39.69708251953125,2.6084325269507187,40.0,23.0,48.0,27.0,0.0,0.0,44.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,52.0,52.0,47.0
Currency by profile,2019-09-09,B07MYVXJDD,AdGroup1,Huggies Diapers_SSA_NB_Phrase_ Size 4 Diapers_ 2.9.18,Amazon,"HUGGIES Little Movers Diapers, Size 4 (22-37 lb.), 144 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,8.818809872581845,0,84.0,0.547619047619,46.0,740.780029296875,16.103913680366848,0.002841485691,29562.0,1062.169921875,1802.949951171875,39.19456415591033,2.4338533435940195,43.0,29.0,46.0,30.0,0.0,0.0,45.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,46.0,46.0,45.0
Currency by profile,2019-09-06,B07MYW25CJ,AdGroup1,Huggies Diapers_SSA_NB_Phrase_ Size 5 Diapers_ 2.9.18,Amazon,"HUGGIES Little Movers Diapers, Size 5 (27+ lb.), 124 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,9.580000305175782,0,20.0,0.8,16.0,191.60000610351562,11.975000381469727,0.001661681622,12036.0,796.6700134277344,988.27001953125,61.766876220703125,5.157985323848674,12.0,4.0,16.0,5.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,27.0,27.0,26.0
Currency by profile,2019-09-07,B07MYW25CJ,AdGroup1,Huggies Diapers_SSA_NB_Phrase_ Size 5 Diapers_ 2.9.18,Amazon,"HUGGIES Little Movers Diapers, Size 5 (27+ lb.), 124 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,7.76,0,25.0,0.36,9.0,194.0,21.555555555555557,0.002261011124,11057.0,149.55999755859375,343.55999755859375,38.17333306206597,1.770927822466978,7.0,4.0,9.0,5.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,10.0,8.0
Currency by profile,2019-09-08,B07MYW25CJ,AdGroup1,Huggies Diapers_SSA_NB_Phrase_ Size 5 Diapers_ 2.9.18,Amazon,"HUGGIES Little Movers Diapers, Size 5 (27+ lb.), 124 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,8.722000122070312,0,25.0,0.28,7.0,218.0500030517578,31.150000435965403,0.001750087504,14285.0,24.720001220703125,242.77000427246094,34.68142918178013,1.1133684974764042,4.0,3.0,7.0,5.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,7.0,5.0
Currency by profile,2019-09-09,B07MYW25CJ,AdGroup1,Huggies Diapers_SSA_NB_Phrase_ Size 5 Diapers_ 2.9.18,Amazon,"HUGGIES Little Movers Diapers, Size 5 (27+ lb.), 124 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,8.048000081380208,0,30.0,0.4,12.0,241.44000244140625,20.12000020345052,0.001696161022,17687.0,223.13998413085938,464.5799865722656,38.71499888102213,1.9242046962992887,11.0,7.0,12.0,8.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,12.0,12.0
Currency by profile,2019-09-06,B07MRQ9PKY,AdGroup1,Huggies Diapers_SSA_NB_Phrase_ Size 5 Diapers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 5 (fits 27+ lb.), 120 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,9.628182151100852,0,22.0,0.318181818182,7.0,211.82000732421875,30.260001046316965,0.001801064265,12215.0,35.66999816894531,247.49000549316406,35.35571507045201,1.1683976816899435,7.0,6.0,7.0,6.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0
Currency by profile,2019-09-07,B07MRQ9PKY,AdGroup1,Huggies Diapers_SSA_NB_Phrase_ Size 5 Diapers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 5 (fits 27+ lb.), 120 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,9.92818173495206,0,11.0,0.363636363636,4.0,109.20999908447266,27.302499771118164,0.001071915806,10262.0,34.860008239746094,144.07000732421875,36.01750183105469,1.3192016164452331,3.0,3.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0
Currency by profile,2019-09-08,B07MRQ9PKY,AdGroup1,Huggies Diapers_SSA_NB_Phrase_ Size 5 Diapers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 5 (fits 27+ lb.), 120 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,8.593158119603208,0,19.0,0.368421052632,7.0,163.27000427246094,23.324286324637278,0.001560062402,12179.0,141.12998962402344,304.3999938964844,43.48571341378348,1.8643963124329268,6.0,3.0,7.0,3.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,8.0,8.0
Currency by profile,2019-09-09,B07MRQ9PKY,AdGroup1,Huggies Diapers_SSA_NB_Phrase_ Size 5 Diapers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 5 (fits 27+ lb.), 120 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,10.701250076293945,0,16.0,0.4375,7.0,171.22000122070312,24.46000017438616,0.000957510473,16710.0,57.66999816894531,228.88999938964844,32.69857134137835,1.336818115627791,6.0,4.0,7.0,4.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,6.0
Currency by profile,2019-09-06,B07MYWMKNK,AdGroup1,Huggies Diapers_SSA_NB_Phrase_ Size 6 Diapers_ 2.9.18,Amazon,"HUGGIES Little Movers Diapers, Size 6 (35+ lb.), 104 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,7.302999877929688,0,10.0,0.5,5.0,73.02999877929688,14.605999755859376,0.001339046599,7468.0,137.04000854492188,210.07000732421875,42.01400146484375,2.8764892624340432,4.0,3.0,5.0,4.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,4.0
Currency by profile,2019-09-07,B07MYWMKNK,AdGroup1,Huggies Diapers_SSA_NB_Phrase_ Size 6 Diapers_ 2.9.18,Amazon,"HUGGIES Little Movers Diapers, Size 6 (35+ lb.), 104 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,8.224286033993675,0,21.0,0.809523809524,17.0,172.7100067138672,10.159412159639245,0.002597723899,8084.0,396.2799835205078,568.989990234375,33.46999942555147,3.2944818951749237,14.0,7.0,17.0,7.0,0.0,0.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,21.0,21.0,21.0
Currency by profile,2019-09-08,B07MYWMKNK,AdGroup1,Huggies Diapers_SSA_NB_Phrase_ Size 6 Diapers_ 2.9.18,Amazon,"HUGGIES Little Movers Diapers, Size 6 (35+ lb.), 104 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,6.503333197699653,0,18.0,0.555555555556,10.0,117.05999755859375,11.705999755859375,0.001840114496,9782.0,285.6000061035156,402.6600036621094,40.26600036621094,3.4397745776524564,8.0,7.0,10.0,8.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,11.0,11.0
Currency by profile,2019-09-09,B07MYWMKNK,AdGroup1,Huggies Diapers_SSA_NB_Phrase_ Size 6 Diapers_ 2.9.18,Amazon,"HUGGIES Little Movers Diapers, Size 6 (35+ lb.), 104 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,7.350454850630327,0,22.0,0.363636363636,8.0,161.7100067138672,20.2137508392334,0.002815099168,7815.0,117.27000427246094,278.9800109863281,34.872501373291016,1.7251870595736276,8.0,5.0,8.0,5.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0
Currency by profile,2019-09-06,B07MYVXJDD,AdGroup1,Huggies_SSA_Brand_Exact_Hispanic_1.24.18,Amazon,"HUGGIES Little Movers Diapers, Size 4 (22-37 lb.), 144 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-07,B07MYVXJDD,AdGroup1,Huggies_SSA_Brand_Exact_Hispanic_1.24.18,Amazon,"HUGGIES Little Movers Diapers, Size 4 (22-37 lb.), 144 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,6.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-08,B07MYVXJDD,AdGroup1,Huggies_SSA_Brand_Exact_Hispanic_1.24.18,Amazon,"HUGGIES Little Movers Diapers, Size 4 (22-37 lb.), 144 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-06,B07MYW25CJ,AdGroup1,Huggies_SSA_Brand_Exact_Hispanic_1.24.18,Amazon,"HUGGIES Little Movers Diapers, Size 5 (27+ lb.), 124 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,13.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-07,B07MYW25CJ,AdGroup1,Huggies_SSA_Brand_Exact_Hispanic_1.24.18,Amazon,"HUGGIES Little Movers Diapers, Size 5 (27+ lb.), 124 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-08,B07MYW25CJ,AdGroup1,Huggies_SSA_Brand_Exact_Hispanic_1.24.18,Amazon,"HUGGIES Little Movers Diapers, Size 5 (27+ lb.), 124 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,2.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-09,B07MYW25CJ,AdGroup1,Huggies_SSA_Brand_Exact_Hispanic_1.24.18,Amazon,"HUGGIES Little Movers Diapers, Size 5 (27+ lb.), 124 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-08,B07MYWMKNK,AdGroup1,Huggies_SSA_Brand_Exact_Hispanic_1.24.18,Amazon,"HUGGIES Little Movers Diapers, Size 6 (35+ lb.), 104 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-06,B07MYVX56H,AdGroup1,Huggies_SSA_NB_Exact_Hispanic_1.24.18,Amazon,"HUGGIES Little Movers Diapers, Size 3 (16-28 lb.), 162 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,8.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-08,B07MYVX56H,AdGroup1,Huggies_SSA_NB_Exact_Hispanic_1.24.18,Amazon,"HUGGIES Little Movers Diapers, Size 3 (16-28 lb.), 162 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-08,B07MYW25CJ,AdGroup1,Huggies_SSA_NB_Exact_Hispanic_1.24.18,Amazon,"HUGGIES Little Movers Diapers, Size 5 (27+ lb.), 124 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-06,B07M6FLDW1,AdGroup1,Huggies Diapers_SSA_NB_Phrase_ Size 6 Diapers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 6 (35+ lb.), 96 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,5.223333358764648,0,3.0,0.666666666667,2.0,15.670000076293945,7.835000038146973,0.000748502994,4008.0,22.749998092651367,38.41999816894531,19.209999084472656,2.451818633177179,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0
Currency by profile,2019-09-07,B07M6FLDW1,AdGroup1,Huggies Diapers_SSA_NB_Phrase_ Size 6 Diapers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 6 (35+ lb.), 96 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,9.886000061035157,0,5.0,0.2,1.0,49.43000030517578,49.43000030517578,0.000768521365,6506.0,-2.8300018310546875,46.599998474121094,46.599998474121094,0.9427472827517187,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Currency by profile,2019-09-08,B07M6FLDW1,AdGroup1,Huggies Diapers_SSA_NB_Phrase_ Size 6 Diapers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 6 (35+ lb.), 96 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,7.832499980926514,0,4.0,0,0,31.329999923706055,0,0.000567456377,7049.0,-31.329999923706055,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-09,B07M6FLDW1,AdGroup1,Huggies Diapers_SSA_NB_Phrase_ Size 6 Diapers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 6 (35+ lb.), 96 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,8.070999908447266,0,10.0,0.2,2.0,80.70999908447266,40.35499954223633,0.001353363107,7389.0,-31.360000610351562,49.349998474121094,24.674999237060547,0.611448383520243,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
Currency by profile,2019-09-06,B07M6FLDW1,AdGroup1,Huggies Diapers_SSA_NB_Exact_ Size 6 Diapers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 6 (35+ lb.), 96 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,14.713333129882812,0,15.0,0.066666666667,1.0,220.6999969482422,220.6999969482422,0.001243574863,12062.0,-174.0999984741211,46.599998474121094,46.599998474121094,0.2111463485205646,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Currency by profile,2019-09-07,B07M6FLDW1,AdGroup1,Huggies Diapers_SSA_NB_Exact_ Size 6 Diapers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 6 (35+ lb.), 96 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,16.53846153846154,0,13.0,0.846153846154,11.0,215.0,19.545454545454547,0.001275885759,10189.0,259.7699890136719,474.7699890136719,43.16090809215199,2.2082325070403344,5.0,3.0,11.0,7.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,13.0,6.0
Currency by profile,2019-09-08,B07M6FLDW1,AdGroup1,Huggies Diapers_SSA_NB_Exact_ Size 6 Diapers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 6 (35+ lb.), 96 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,16.474444919162327,0,18.0,0.166666666667,3.0,296.5400085449219,98.84666951497395,0.001287645754,13979.0,-156.54000854492188,140.0,46.666666666666664,0.47211167453241587,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0
Currency by profile,2019-09-09,B07M6FLDW1,AdGroup1,Huggies Diapers_SSA_NB_Exact_ Size 6 Diapers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 6 (35+ lb.), 96 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,15.399999445134943,0,11.0,0.363636363636,4.0,169.39999389648438,42.349998474121094,0.000908340215,12110.0,115.08001708984375,284.4800109863281,71.12000274658203,1.6793389683364803,3.0,2.0,4.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,3.0
Currency by profile,2019-09-06,B07M6FLDW1,AdGroup1,Huggies Diapers_SSA_Brand_Phrase_ Size 6 Diapers _ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 6 (35+ lb.), 96 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,3.2274999618530273,0,12.0,0.75,9.0,38.72999954223633,4.303333282470703,0.011787819253,1018.0,386.0000114440918,424.7300109863281,47.192223442925346,10.96643470194587,9.0,9.0,9.0,9.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0
Currency by profile,2019-09-07,B07M6FLDW1,AdGroup1,Huggies Diapers_SSA_Brand_Phrase_ Size 6 Diapers _ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 6 (35+ lb.), 96 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,2.90625,0,8.0,1.125,9.0,23.25,2.5833333333333335,0.007874015748,1016.0,356.6000061035156,379.8500061035156,42.20555623372396,16.337634671118952,7.0,5.0,9.0,7.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,10.0,8.0
Currency by profile,2019-09-08,B07M6FLDW1,AdGroup1,Huggies Diapers_SSA_Brand_Phrase_ Size 6 Diapers _ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 6 (35+ lb.), 96 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,2.86200008392334,0,10.0,0.5,5.0,28.6200008392334,5.72400016784668,0.008382229673,1193.0,159.71999549865723,188.33999633789062,37.667999267578125,6.580712467335323,4.0,4.0,5.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,4.0
Currency by profile,2019-09-09,B07M6FLDW1,AdGroup1,Huggies Diapers_SSA_Brand_Phrase_ Size 6 Diapers _ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 6 (35+ lb.), 96 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,2.7821739860202954,0,23.0,0.695652173913,16.0,63.9900016784668,3.999375104904175,0.015635622026,1471.0,661.1199836730957,725.1099853515625,45.319374084472656,11.331613788589232,13.0,11.0,16.0,14.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,17.0,15.0
Currency by profile,2019-09-06,B07M6FLDW1,AdGroup1,Huggies Diapers_SSA_Brand_Exact_ Size 6 Diapers _ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 6 (35+ lb.), 96 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,4.816249847412109,0,8.0,0.625,5.0,38.529998779296875,7.705999755859375,0.002195389682,3644.0,212.54000854492188,251.07000732421875,50.21400146484375,6.516221522932539,5.0,4.0,5.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0
