date,time,position,keywords,asin,brand,ispromoted,accountid,ks,price,rate,reviews
2019-09-07,21,50,pampers diapers size 1,B07JVKY9SL,Pampers,0,546,KS7246,51.27,null,0
2019-09-07,21,50,pampers size 1,B07RYXS12M,Pampers,0,546,KS7246,128.94,null,0
2019-09-07,21,50,sensitive baby wipes,B07BDMW646,Pampers,0,546,KS7246,14.64,4.1,38
2019-09-07,21,50,size 1 diapers,B00FMWX3O6,Pampers,0,546,KS7246,40.38,2.5,3
2019-09-07,21,50,size 5 diapers,B07DMFZTY8,Up & Up,0,546,KS7246,46.85,4,1
2019-09-07,21,50,swaddlers size 1,B00DFFT8AU,Pampers,0,546,KS7246,53.27,4.3,598
2019-09-07,21,50,swim diaper,B07H2ZT1KQ,Masala Baby,0,546,KS7246,7.69,null,0
2019-09-07,21,50,swim diapers,B018782WMK,i play.,0,546,KS7246,9.99,4.3,158
2019-09-07,21,50,swimming diapers,B015G436Q4,Swimmates,0,546,KS7246,17.04,3.9,2
2019-09-07,21,50,wet wipes baby,B01MUBR8NJ,Purdoux,0,546,KS7246,11.99,4.2,32
2019-09-07,21,50,wipes baby,B0792TNV2Q,Cuties,0,546,KS7246,13.31,4.2,72
2019-09-07,21,51,baby wipes,B07BDMW646,Pampers,0,546,KS7246,14.64,4.1,38
2019-09-07,21,51,baby wipes compostable,B07QLQ4YZ4,Eco Beginnings,0,546,KS7246,9.99,5,2
2019-09-07,21,51,baby wipes sensitive,B01M30XSA7,Pampers,0,546,KS7246,13.31,3.8,16
2019-09-07,21,51,baby wipes unscented,B00INCQW7W,Kirkland Signature,0,546,KS7246,16.53,4.4,62
2019-09-07,21,51,diaper,B00HJKP8Z6,Huggies,0,546,KS7246,44.42,4.3,1622
2019-09-07,21,51,diaper huggies newborn,B0027A8QYS,Huggies,0,546,KS7246,32.91,3.8,590
2019-09-07,21,51,diaper newborn,B00CQBL4O2,KAO,0,546,KS7246,29.81,4.4,25
2019-09-07,21,51,diaper size 1,B07F6M4CMY,Luvs,0,546,KS7246,28.92,3.4,279
2019-09-07,21,51,diaper size 4,B008CO606Y,Seventh Generation,0,546,KS7246,48.29,3.5,1760
2019-09-07,21,51,diaper size 5,B0792MYNY3,Pampers,0,546,KS7246,16.58,4.1,29
2019-09-07,21,51,diapers,B077D66LZG,Pampers,0,546,KS7246,11.99,4.2,20
2019-09-07,21,51,diapers newborn,B06Y2T39F4,Bambo Nature,0,546,KS7246,8.4,3.8,545
2019-09-07,21,51,diapers size 1,B002YD8DNW,Huggies,0,546,KS7246,47.5,3.6,105
2019-09-07,21,51,diapers size 4,B00ZV2D81K,Luvs,0,546,KS7246,57.2,4.1,1384
2019-09-07,21,51,diapers size 5,B071NLRH9Z,The Honest Company,0,546,KS7246,59.99,5,2
2019-09-07,21,51,diapers size 6,B008CO61FY,Seventh Generation,0,546,KS7246,49.98,3.5,1760
2019-09-07,21,51,honest diapers newborn,B00J7PIH2C,Huggies,0,546,KS7246,8.27,4.7,275
2019-09-07,21,51,huggies,B00U37KSDY,Pull-Ups,0,546,KS7246,26.19,4.4,682
2019-09-07,21,51,huggies baby wipes,B00U0MIDNE,Huggies,0,546,KS7246,null,4.5,1369
2019-09-07,21,51,huggies diapers 3,B076PK25TV,Seventh Generation,0,546,KS7246,39.92,3.4,29
2019-09-07,21,51,huggies diapers size 1,B001TUZI3E,Earth's Best,0,546,KS7246,53.15,3.8,1841
2019-09-07,21,51,huggies natural care wipes,B075NP9NVC,Huggies,0,546,KS7246,29.08,5,1
2019-09-07,21,51,huggies size 1,B0089VO4T0,Huggies,0,546,KS7246,null,3.2,21
2019-09-07,21,51,huggies size 2,B06Y22YDFT,Huggies,0,546,KS7246,null,4.3,8
2019-09-07,21,51,huggies size 3,B00O93Y42Y,Huggies,0,546,KS7246,24.99,3.3,7
2019-09-07,21,51,huggies size 4,B00DDMITQ4,Pampers,0,546,KS7246,null,4.3,3371
2019-09-07,21,51,huggies size 5,B01EKZO92U,Luvs,0,546,KS7246,null,4.3,962
2019-09-07,21,51,huggies size 6,B07F6M4CMY,Luvs,0,546,KS7246,28.92,3.4,279
2019-09-07,21,51,huggies wipes,B07BLX6JJJ,Huggies One,0,546,KS7246,16.72,3.9,12
2019-09-07,21,51,huggies wipes unscented,B0795W4K13,Huggies,0,546,KS7246,null,null,0
2019-09-07,21,51,natural baby wipes,B00BS71XI2,Jackson Reece,0,546,KS7246,38.99,4.1,123
2019-09-07,21,51,newborn diaper,B0777P949T,Pampers,0,546,KS7246,24.94,4.3,113
2019-09-07,21,51,newborn diapers,B07SVHLGV8,Pampers,0,546,KS7246,53.59,5,2
2019-09-07,21,51,newborn diapers honest,B07F6M4CMY,Luvs,0,546,KS7246,28.92,3.4,279
2019-09-07,21,51,newborn diapers supersize,B07H3P525Q,Pampers,0,546,KS7246,49.68,3.7,140
2019-09-07,21,51,pamper diapers size 1,B00HB0WIMK,Huggies,0,546,KS7246,null,4.5,112
2019-09-07,21,51,pampers diapers size 1,B07JLBNXXH,Pampers,0,546,KS7246,68.29,null,0
2019-09-07,21,51,pampers size 1,B014JQUMOO,Pampers,0,546,KS7246,81.91,null,0
2019-09-07,21,51,sensitive baby wipes,B07HDBNSJR,Seventh Generation,0,546,KS7246,19.43,4.4,100
2019-09-07,21,51,size 1 diapers,B00MK105IY,Pampers,0,546,KS7246,46.14,4.1,116
2019-09-07,21,51,size 5 diapers,B06XK626XB,The Honest Company,0,546,KS7246,13.6,null,0
2019-09-07,21,51,swaddlers size 1,B00DDMIXK6,Pampers,0,546,KS7246,34.4,3.7,796
2019-09-07,21,51,swim diaper,B07SL25S2R,UBBCARE,0,546,KS7246,6.99,5,13
2019-09-07,21,51,swim diapers,B07JNM9PJW,Will-Fox,0,546,KS7246,17.95,4.5,38
2019-09-07,21,51,swimming diapers,B07VHDJHD2,CTSC,0,546,KS7246,14.74,5,1
2019-09-07,21,51,wet wipes baby,B07856XM95,Pampers,0,546,KS7246,11.38,4,76
2019-09-07,21,51,wipes baby,B01LCBMBYS,Caboo,0,546,KS7246,16.99,4.1,191
2019-09-07,21,52,baby wipes,B07856XM95,Pampers,0,546,KS7246,11.38,4,76
2019-09-07,21,52,baby wipes compostable,B01N1R0VQZ,Caboo,0,546,KS7246,108,null,0
2019-09-07,21,52,baby wipes sensitive,B07VQTYRTD,Aveeno Baby,0,546,KS7246,14.59,null,0
2019-09-07,21,52,baby wipes unscented,B00NXGQ7Q4,ECO by Naty,0,546,KS7246,39.99,3.6,286
2019-09-07,21,52,diaper,B07S5NDNJC,Seventh Generation,0,546,KS7246,29.99,4.2,80
2019-09-07,21,52,diaper huggies newborn,B078XXG83H,Huggies,0,546,KS7246,12.26,4.3,211
2019-09-07,21,52,diaper newborn,B07MPPFP1N,UNKNOWN,0,546,KS7246,null,null,0
2019-09-07,21,52,diaper size 1,B07RL999D5,The Honest Company,0,546,KS7246,43.99,4.3,101
2019-09-07,21,52,diaper size 4,B077CZBTXT,Pampers,0,546,KS7246,15.99,3.9,34
2019-09-07,21,52,diaper size 5,B06Y648RT1,Bambo Nature,0,546,KS7246,54.21,3.9,99
2019-09-07,21,52,diapers,B006H28VOW,Seventh Generation,0,546,KS7246,39.88,3.9,534
2019-09-07,21,52,diapers newborn,B07JP6Q7RS,The Honest Company,0,546,KS7246,43.99,4.3,101
2019-09-07,21,52,diapers size 1,B00CJSZ0JC,Seventh Generation,0,546,KS7246,null,3.4,17
2019-09-07,21,52,diapers size 4,B005MFIR5S,Huggies,0,546,KS7246,42.99,4.1,338
2019-09-07,21,52,diapers size 5,B07FDNPK7K,Pampers,0,546,KS7246,null,5,3
2019-09-07,21,52,diapers size 6,B07DCB7SQD,Pampers,0,546,KS7246,24.27,4.2,80
2019-09-07,21,52,honest diapers newborn,B07H38BPJX,Pampers,0,546,KS7246,47.88,3.4,72
2019-09-07,21,52,huggies,B01BOGG4I0,Huggies,0,546,KS7246,29.63,4.3,784
2019-09-07,21,52,huggies baby wipes,B07JRBSPZ3,Pampers,0,546,KS7246,24.99,3.6,146
2019-09-07,21,52,huggies diapers 3,B00XQEF4TE,Huggies,0,546,KS7246,null,4.1,835
2019-09-07,21,52,huggies diapers size 1,B07SBKZPJR,Hello Bello,0,546,KS7246,19.99,null,0
2019-09-07,21,52,huggies natural care wipes,B001RD35VA,Huggies,0,546,KS7246,12.75,4.5,3
2019-09-07,21,52,huggies size 1,B00TJ6WLV2,Luvs,0,546,KS7246,null,3.7,10
2019-09-07,21,52,huggies size 2,B005GOQ158,Huggies,0,546,KS7246,null,3.3,42
2019-09-07,21,52,huggies size 3,B0068HD8IU,Huggies,0,546,KS7246,95.99,3.4,6
2019-09-07,21,52,huggies size 4,B00HB0WNBQ,Huggies,0,546,KS7246,47.54,3.7,49
2019-09-07,21,52,huggies size 5,B004CK97EO,Pampers,0,546,KS7246,null,4,602
2019-09-07,21,52,huggies size 6,B078Y3J6MH,Cuties,0,546,KS7246,38.99,4.1,396
2019-09-07,21,52,huggies wipes,B01IL2F3HI,Seventh Generation,0,546,KS7246,29.97,4.3,572
2019-09-07,21,52,huggies wipes unscented,B00KOCNBQE,Huggies,0,546,KS7246,14.87,5,1
2019-09-07,21,52,natural baby wipes,B017KKHWDU,Baby Bits,0,546,KS7246,29.7,4.5,16
2019-09-07,21,52,newborn diaper,B075FCTJT9,Member's Mark,0,546,KS7246,14.35,5,1
2019-09-07,21,52,newborn diapers,B077CZBTXP,Pampers,0,546,KS7246,11.99,4.3,37
2019-09-07,21,52,newborn diapers honest,B07H3JQ9JP,Babyganics,0,546,KS7246,null,4.1,407
2019-09-07,21,52,newborn diapers supersize,B07DC8BNX2,Pampers,0,546,KS7246,24.99,3.8,111
2019-09-07,21,52,pamper diapers size 1,B004Q8FG0G,Pampers,0,546,KS7246,66.29,3.6,250
2019-09-07,21,52,pampers diapers size 1,B00HB0WIMK,Huggies,0,546,KS7246,null,4.5,112
2019-09-07,21,52,pampers size 1,B00CJSZ0JC,Seventh Generation,0,546,KS7246,null,3.4,17
2019-09-07,21,52,sensitive baby wipes,B07B14D6MD,The Honest Company,0,546,KS7246,16.14,4.9,50
2019-09-07,21,52,size 1 diapers,B00I9L44BI,Pampers,0,546,KS7246,29.99,4.4,2102
2019-09-07,21,52,size 5 diapers,B07CVBLBTZ,Pampers,0,546,KS7246,null,4.5,5
2019-09-07,21,52,swaddlers size 1,B07V36F4G9,Pampers,0,546,KS7246,24.27,null,0
2019-09-07,21,52,swim diaper,B06XT37Z33,Babyganics,0,546,KS7246,23.22,3.9,35
2019-09-07,21,52,swim diapers,B072JXDJN9,storeofbaby,0,546,KS7246,9.99,4.3,301
2019-09-07,21,52,swimming diapers,B00KY3YU40,Swimmates,0,546,KS7246,16.21,3.7,37
2019-09-07,21,52,wet wipes baby,B07F92D6N2,Pampers,0,546,KS7246,12.73,4.6,11
2019-09-07,21,52,wipes baby,B07Q2FQT8V,Mum&You,0,546,KS7246,33.99,4.2,19
2019-09-07,21,53,baby wipes,B000CNOIQ2,Munchkin,0,546,KS7246,24.83,3.9,3792
2019-09-07,21,53,baby wipes compostable,B01NB09UJI,Encore LLC,0,546,KS7246,24.99,4.8,144
2019-09-07,21,53,baby wipes sensitive,B077VM4C38,Pampers,0,546,KS7246,12.93,4.3,308
2019-09-07,21,53,baby wipes unscented,B074MHLX62,365 Everyday Value,0,546,KS7246,2.99,3.5,29
2019-09-07,21,53,diaper,B00DDMIR8Y,Pampers,0,546,KS7246,33.77,3.9,228
2019-09-07,21,53,diaper huggies newborn,B00394DQGO,Huggies,0,546,KS7246,null,4,80
2019-09-07,21,53,diaper newborn,B0777TB85N,Pampers,0,546,KS7246,24.94,4,76
2019-09-07,21,53,diaper size 1,B07F6G42R9,Luvs,0,546,KS7246,28.92,3.7,304
2019-09-07,21,53,diaper size 4,B00HJKPDCY,Huggies,0,546,KS7246,44.42,4.3,1622
2019-09-07,21,53,diaper size 5,B012BT4DWS,Kirkland Signature,0,546,KS7246,41.78,4.7,17
2019-09-07,21,53,diapers,B001YON5PS,Pampers,0,546,KS7246,48.49,3.9,362
2019-09-07,21,53,diapers newborn,B074H7L7XX,365 Everyday Value,0,546,KS7246,9.99,3.5,12
2019-09-07,21,53,diapers size 1,B07QG1JG9S,NOESA,0,546,KS7246,26.99,null,0
2019-09-07,21,53,diapers size 4,B0089VO3NW,Huggies,0,546,KS7246,52.78,4,196
2019-09-07,21,53,diapers size 5,B07SWMRDJD,Pampers,0,546,KS7246,52.59,null,0
2019-09-07,21,53,diapers size 6,B0199STVOE,Huggies,0,546,KS7246,36.99,4.6,41
2019-09-07,21,53,honest diapers newborn,B07F6G42R9,Luvs,0,546,KS7246,28.92,3.7,304
2019-09-07,21,53,huggies,B07HYGVQMZ,PAVOI,0,546,KS7246,12.95,4.3,1058
2019-09-07,21,53,huggies baby wipes,B00KOCNBQE,Huggies,0,546,KS7246,14.87,5,1
2019-09-07,21,53,huggies diapers 3,B003Q9AKBG,Pampers,0,546,KS7246,13.69,4.9,12
2019-09-07,21,53,huggies diapers size 1,B00MIN9D2S,Pampers,0,546,KS7246,23.99,4.6,4
2019-09-07,21,53,huggies natural care wipes,B00TFXH3XK,Huggies,0,546,KS7246,11.99,4.7,14
2019-09-07,21,53,huggies size 1,B00MK105IY,Pampers,0,546,KS7246,46.14,4.1,116
2019-09-07,21,53,huggies size 2,B006Y86C36,Huggies,0,546,KS7246,57.75,2.9,15
2019-09-07,21,53,huggies size 3,B06Y2CQK38,Huggies,0,546,KS7246,34.77,3.9,11
2019-09-07,21,53,huggies size 4,B07HCRKMYF,Pampers,0,546,KS7246,64.79,null,0
2019-09-07,21,53,huggies size 5,B00XQFI3VY,Huggies,0,546,KS7246,null,4.2,27
2019-09-07,21,53,huggies size 6,B07QGX73NH,Huggies,0,546,KS7246,null,5,2
2019-09-07,21,53,huggies wipes,B07P1X4B4Y,Huggies,0,546,KS7246,null,4.8,5
2019-09-07,21,53,huggies wipes unscented,B07BLX6JJJ,Huggies One,0,546,KS7246,16.72,3.9,12
2019-09-07,21,53,natural baby wipes,B07MB5RY9N,Huggies,0,546,KS7246,14.99,null,0
2019-09-07,21,53,newborn diaper,B00CMN6Y5I,Huggies,0,546,KS7246,7.49,4.5,121
2019-09-07,21,53,newborn diapers,B07B9P6JP4,Babyganics,0,546,KS7246,27.71,2.4,3
2019-09-07,21,53,newborn diapers honest,B07F6DP7X9,Luvs,0,546,KS7246,24.99,3.5,519
2019-09-07,21,53,newborn diapers supersize,B0196THUP8,Pampers,0,546,KS7246,22.24,3.9,112
2019-09-07,21,53,pamper diapers size 1,B00RS99AAM,Pampers,0,546,KS7246,null,3.5,23
2019-09-07,21,53,pampers diapers size 1,B004Q8FG0G,Pampers,0,546,KS7246,66.29,3.6,250
2019-09-07,21,53,pampers size 1,B004Q8FG0G,Pampers,0,546,KS7246,66.29,3.6,250
2019-09-07,21,53,sensitive baby wipes,B076GJJS1G,Kirkland Signature,0,546,KS7246,23.5,4.7,39
2019-09-07,21,53,size 1 diapers,B00IOVU6HY,Huggies,0,546,KS7246,null,3.6,11902
2019-09-07,21,53,size 5 diapers,B00JKKHBTO,ECO by Naty,0,546,KS7246,47.38,4,64
2019-09-07,21,53,swaddlers size 1,B00FJDT5JA,Pampers,0,546,KS7246,26.78,4.2,25
2019-09-07,21,53,swim diaper,B07LBWLRXL,i play.,0,546,KS7246,16.74,4.2,12
2019-09-07,21,53,swim diapers,B07LCJVMPP,storeofbaby,0,546,KS7246,12.99,4.3,37
2019-09-07,21,53,swimming diapers,B01IQRN3IE,CUPSHE,0,546,KS7246,24.99,4.3,1179
2019-09-07,21,53,wet wipes baby,B076GJJS1G,Kirkland Signature,0,546,KS7246,23.5,4.7,39
2019-09-07,21,53,wipes baby,B06W2HN345,Baby Dove,0,546,KS7246,19.98,4.1,85
2019-09-07,21,54,baby wipes,B07RSZW96K,Huggies,0,546,KS7246,8.98,null,0
2019-09-07,21,54,baby wipes compostable,B00YGIW2B2,Caboo,0,546,KS7246,34.99,3.7,427
2019-09-07,21,54,baby wipes sensitive,B07C76DYYV,Dove,0,546,KS7246,34.99,5,6
2019-09-07,21,54,baby wipes unscented,B07MDRNK8L,Huggies,0,546,KS7246,14.99,4.9,156
2019-09-07,21,54,diaper,B00DDMIODM,Pampers,0,546,KS7246,34.85,3.7,796
2019-09-07,21,54,diaper huggies newborn,B07MYHG3Q9,Huggies,0,546,KS7246,31.57,null,0
2019-09-07,21,54,diaper newborn,B018WDLB2W,Pampers,0,546,KS7246,14.66,4.3,166
2019-09-07,21,54,diaper size 1,B074H6812B,365 Everyday Value,0,546,KS7246,9.99,3.4,6
2019-09-07,21,54,diaper size 4,B0792T8WNZ,Pampers,0,546,KS7246,16.44,4.3,55
2019-09-07,21,54,diaper size 5,B008CO60M8,Seventh Generation,0,546,KS7246,53.3,3.5,1760
2019-09-07,21,54,diapers,B07DYCH12G,Earth+Eden,0,546,KS7246,34.99,4,965
2019-09-07,21,54,diapers newborn,B07H38112X,Pampers,0,546,KS7246,42.99,3.4,117
2019-09-07,21,54,diapers size 1,B00TJ6WLV2,Luvs,0,546,KS7246,null,3.7,10
2019-09-07,21,54,diapers size 4,B00MIQYR12,Cuties,0,546,KS7246,34.07,4.2,1058
2019-09-07,21,54,diapers size 5,B00JKKHBTO,ECO by Naty,0,546,KS7246,47.38,4,64
2019-09-07,21,54,diapers size 6,B079P7W6FM,i play.,0,546,KS7246,8.3,4.4,1022
2019-09-07,21,54,honest diapers newborn,B0178B04JK,Pampers,0,546,KS7246,13.06,4.3,163
2019-09-07,21,54,huggies,B07DCCP3Y1,Pampers,0,546,KS7246,48.28,4,234
2019-09-07,21,54,huggies baby wipes,B00TFXH3XK,Huggies,0,546,KS7246,11.99,4.7,14
2019-09-07,21,54,huggies diapers 3,B00TFXH8XA,Huggies,0,546,KS7246,null,4.5,8
2019-09-07,21,54,huggies diapers size 1,B009TSII44,Pampers,0,546,KS7246,24.99,3.9,25
2019-09-07,21,54,huggies natural care wipes,B00HG699OO,Huggies,0,546,KS7246,36.74,4.4,2640
2019-09-07,21,54,huggies size 1,B07QG1JG9S,NOESA,0,546,KS7246,26.99,null,0
2019-09-07,21,54,huggies size 2,B000EA2DZQ,Pampers,0,546,KS7246,47,3.8,250
2019-09-07,21,54,huggies size 3,B006Y86C9K,Huggies,0,546,KS7246,49,3.7,23
2019-09-07,21,54,huggies size 4,B01BRFPFBU,Huggies,0,546,KS7246,58.58,4.1,34
2019-09-07,21,54,huggies size 5,B0068HD8EE,Huggies,0,546,KS7246,68.42,2.6,9
2019-09-07,21,54,huggies size 6,B071CWZB5L,Huggies,0,546,KS7246,null,3.7,68
2019-09-07,21,54,huggies wipes,B07R3KCXZG,Huggies,0,546,KS7246,24.99,4.5,324
2019-09-07,21,54,huggies wipes unscented,B00VHSWF7K,Huggies,0,546,KS7246,21.75,4.4,100
2019-09-07,21,54,natural baby wipes,B077PKD4YR,Nice 'N Clean,0,546,KS7246,14.49,4.4,18
2019-09-07,21,54,newborn diaper,B07NZ7Y4FK,Luvs,0,546,KS7246,21.44,3.8,15
2019-09-07,21,54,newborn diapers,B07MVFS677,Pampers,0,546,KS7246,11.99,null,0
2019-09-07,21,54,newborn diapers honest,B01A578MZW,ALVA,0,546,KS7246,9.99,4.2,331
2019-09-07,21,54,newborn diapers supersize,B0746FWZCP,Mama Bear,0,546,KS7246,33.02,4.1,1560
2019-09-07,21,54,pamper diapers size 1,B005TI829O,Pampers,0,546,KS7246,72.57,3.9,30
2019-09-07,21,54,pampers diapers size 1,B00RS99AAM,Pampers,0,546,KS7246,null,3.5,23
2019-09-07,21,54,pampers size 1,B003RWC7RM,Pampers,0,546,KS7246,null,5,1
2019-09-07,21,54,sensitive baby wipes,B06W2HN345,Baby Dove,0,546,KS7246,19.98,4.1,85
2019-09-07,21,54,size 1 diapers,B00GSLV7FC,Luvs,0,546,KS7246,null,3.7,45
2019-09-07,21,54,size 5 diapers,B07FDNPK7K,Pampers,0,546,KS7246,null,5,3
2019-09-07,21,54,swaddlers size 1,B07FDNPK7J,Pampers,0,546,KS7246,12.99,null,0
2019-09-07,21,54,swim diaper,B07T3PXZNB,Kiko & Max,0,546,KS7246,12,4.6,7
2019-09-07,21,54,swim diapers,B07H5KS3LR,Will-Fox,0,546,KS7246,17.95,4.8,13
2019-09-07,21,54,swimming diapers,B079GM5WVC,Swimsters,0,546,KS7246,27.9,4.3,57
2019-09-07,21,54,wet wipes baby,B07N89NQTK,Rawganic,0,546,KS7246,6.99,4.3,4
2019-09-07,21,54,wipes baby,B07JQM8ZGW,Pampers,0,546,KS7246,28.56,4.5,184
2019-09-07,21,55,baby wipes,B07SH6HN2X,The Honest Company,0,546,KS7246,27.86,3.6,2
2019-09-07,21,55,baby wipes compostable,B07P8BQ97L,Pinowu,0,546,KS7246,8.88,4.8,42
2019-09-07,21,55,baby wipes sensitive,B077VGV79P,Pampers,0,546,KS7246,14.64,3.5,78
2019-09-07,21,55,baby wipes unscented,B078XXG83H,Huggies,0,546,KS7246,12.26,4.3,211
2019-09-07,21,55,diaper,B009TJ3J60,Playtex,0,546,KS7246,16.87,4.6,3096
2019-09-07,21,55,diaper huggies newborn,B07MDB7KS8,Huggies,0,546,KS7246,15.19,null,0
2019-09-07,21,55,diaper newborn,B07JQM8BR1,Pampers,0,546,KS7246,50.84,4.2,200
2019-09-07,21,55,diaper size 1,B00CMN6Y5I,Huggies,0,546,KS7246,7.49,4.5,121
2019-09-07,21,55,diaper size 4,B078Y3J6MF,Cuties,0,546,KS7246,39.99,4.1,396
2019-09-07,21,55,diaper size 5,B0792T8WNZ,Pampers,0,546,KS7246,16.44,4.3,55
2019-09-07,21,55,diapers,B07KGRHZ9M,Pampers,0,546,KS7246,24.94,4,84
2019-09-07,21,55,diapers newborn,B07R7XQTBX,Seventh Generation,0,546,KS7246,29.94,4.2,80
2019-09-07,21,55,diapers size 1,B00FMWX3O6,Pampers,0,546,KS7246,40.38,2.5,3
2019-09-07,21,55,diapers size 4,B07CVCS6MC,Pampers,0,546,KS7246,45.27,5,1
2019-09-07,21,55,diapers size 5,B01MT358YC,i play.,0,546,KS7246,7.35,4.2,1947
2019-09-07,21,55,diapers size 6,B07H38112X,Pampers,0,546,KS7246,42.99,3.4,117
2019-09-07,21,55,honest diapers newborn,B0777TGS59,Pampers,0,546,KS7246,24.99,4.1,70
2019-09-07,21,55,huggies,B071JGDF54,Huggies,0,546,KS7246,29.37,4.4,44
2019-09-07,21,55,huggies baby wipes,B0093IY56A,Huggies,0,546,KS7246,26.99,4.4,1118
2019-09-07,21,55,huggies diapers 3,B000UTFILW,Huggies,0,546,KS7246,null,4.1,7
2019-09-07,21,55,huggies diapers size 1,B07HCVBB1C,Pampers,0,546,KS7246,64.8,3.9,13
2019-09-07,21,55,huggies natural care wipes,B01BOGG58Y,Huggies,0,546,KS7246,29.55,4,428
2019-09-07,21,55,huggies size 1,B00CH26D0A,ECO by Naty,0,546,KS7246,null,3.5,740
2019-09-07,21,55,huggies size 2,B00BPF1K1W,Diapers.com,0,546,KS7246,11.99,3.6,7
2019-09-07,21,55,huggies size 3,B0027VT54C,Huggies,0,546,KS7246,null,3.8,590
2019-09-07,21,55,huggies size 4,B00394DQFA,Huggies,0,546,KS7246,42.99,null,0
2019-09-07,21,55,huggies size 5,B01N5TYNV5,Huggies,0,546,KS7246,49.39,3.2,4
2019-09-07,21,55,huggies size 6,B07SZ5689Z,Huggies,0,546,KS7246,12.97,4.5,121
2019-09-07,21,55,huggies wipes,B00QEMUTEU,Seventh Generation,0,546,KS7246,14.97,4.2,650
2019-09-07,21,55,huggies wipes unscented,B007D4U182,Huggies,0,546,KS7246,8.56,4,13
2019-09-07,21,55,natural baby wipes,B00G9NG14G,Boogie Wipes,0,546,KS7246,10.62,4.8,712
2019-09-07,21,55,newborn diaper,B074H7L7XX,365 Everyday Value,0,546,KS7246,9.99,3.5,12
2019-09-07,21,55,newborn diapers,B07VNP65FP,Kanga Care,0,546,KS7246,29.95,4,283
2019-09-07,21,55,newborn diapers honest,B00J7PIH2C,Huggies,0,546,KS7246,8.27,4.7,275
2019-09-07,21,55,newborn diapers supersize,B01N5LEMIW,The Honest Company,0,546,KS7246,20.82,3.6,654
2019-09-07,21,55,pamper diapers size 1,B002CVXYCG,Pampers,0,546,KS7246,34.15,4.2,9
2019-09-07,21,55,pampers diapers size 1,B005TI829O,Pampers,0,546,KS7246,72.57,3.9,30
2019-09-07,21,55,pampers size 1,B0721JS9ZW,Pampers,0,546,KS7246,null,3.9,126
2019-09-07,21,55,sensitive baby wipes,B01BOGG5KM,Huggies,0,546,KS7246,25.95,4.5,1751
2019-09-07,21,55,size 1 diapers,B00CH26D0A,ECO by Naty,0,546,KS7246,null,3.5,740
2019-09-07,21,55,size 5 diapers,B07KGNQZHJ,i play.,0,546,KS7246,7.35,4.2,1947
2019-09-07,21,55,swaddlers size 1,B01IULBOSC,Pampers,0,546,KS7246,58.1,4.2,57
2019-09-07,21,55,swim diaper,B07LBWHY3R,i play.,0,546,KS7246,20.16,4.3,67
2019-09-07,21,55,swim diapers,B07LC8T7K2,i play.,0,546,KS7246,16.74,4.2,12
2019-09-07,21,55,swimming diapers,B002YUPERS,FINIS,0,546,KS7246,3.69,3.9,655
2019-09-07,21,55,wet wipes baby,B00NVLOXAS,Babyganics,0,546,KS7246,17.43,4,263
2019-09-07,21,55,wipes baby,B00NXGQ8C2,ECO by Naty,0,546,KS7246,35.74,3.6,286
2019-09-07,21,56,baby wipes,B00KXARZE6,Babyganics,0,546,KS7246,13.28,4,268
2019-09-07,21,56,baby wipes compostable,B01N9FJJOI,Caboo,0,546,KS7246,63.81,null,0
2019-09-07,21,56,baby wipes sensitive,B07F92D6N2,Pampers,0,546,KS7246,12.73,4.6,11
2019-09-07,21,56,baby wipes unscented,B0771WGGKK,Nice 'N Clean,0,546,KS7246,8.01,4,7
2019-09-07,21,56,diaper,B006H28UIY,Seventh Generation,0,546,KS7246,39.88,3.9,534
2019-09-07,21,56,diaper huggies newborn,B0746FDSBH,Mama Bear,1,546,KS7246,32.99,4.1,4986
2019-09-07,21,56,diaper newborn,B07FJ44QHT,Luvs,0,546,KS7246,24.99,3.6,496
2019-09-07,21,56,diaper size 1,B00HB0WGAY,Huggies,0,546,KS7246,null,4.3,1140
2019-09-07,21,56,diaper size 4,B00HB0WGF4,Huggies,0,546,KS7246,43.53,3.7,1542
2019-09-07,21,56,diaper size 5,B07F6G42R9,Luvs,0,546,KS7246,28.92,3.7,304
2019-09-07,21,56,diapers,B07TB1YJB3,TEEHOME,0,546,KS7246,12.95,5,30
2019-09-07,21,56,diapers newborn,B07JG43YPK,Mokaloo,0,546,KS7246,33.98,4.8,847
2019-09-07,21,56,diapers size 1,B00MK105IY,Pampers,0,546,KS7246,46.14,4.1,116
2019-09-07,21,56,diapers size 4,B0778S4JD1,aden + anais,0,546,KS7246,38.03,4.2,38
2019-09-07,21,56,diapers size 5,B07DMFZTY8,Up & Up,0,546,KS7246,46.85,4,1
2019-09-07,21,56,diapers size 6,B006H28VOW,Seventh Generation,0,546,KS7246,39.88,3.9,534
2019-09-07,21,56,honest diapers newborn,B0746BYLYK,Mama Bear,1,546,KS7246,32.82,4.1,1560
2019-09-07,21,56,huggies,B00I9KQQJ2,Huggies,0,546,KS7246,8.99,3.6,66
2019-09-07,21,56,huggies baby wipes,B01BOGG502,Huggies,0,546,KS7246,null,4.1,1932
2019-09-07,21,56,huggies diapers 3,B010OVXFCY,Pampers,1,546,KS7246,48.72,3.9,247
2019-09-07,21,56,huggies diapers size 1,B0721JS9ZW,Pampers,0,546,KS7246,null,3.9,126
