date,time,position,keywords,asin,brand,ispromoted,accountid,ks,price,rate,reviews
2019-09-07,21,36,sanitary pads cotton,B01IUBG34W,Veeda,0,541,KS7246,12.25,4,129
2019-09-07,21,36,sanitary pads for women,B01MFBMIZU,Always,0,541,KS7246,8.97,4.2,84
2019-09-07,21,36,tena pads for women,B07DVJLBNC,*Tena Incontinence,0,541,KS7246,36.56,3.1,4
2019-09-07,21,37,incontinence pads,B07KK2RFXT,ROYAL CARE,0,541,KS7246,33.99,4.7,57
2019-09-07,21,37,kotex overnight pads,B071GTL52D,Always,0,541,KS7246,36.48,4.4,27
2019-09-07,21,37,liner,B07CX5SLZJ,UNKNOWN,0,541,KS7246,null,null,0
2019-09-07,21,37,maternity pads postpartum,B01EVGLMM8,Chongerfei,0,541,KS7246,20.98,4,1956
2019-09-07,21,37,maxi pads postpartum,B00I3MUFKC,Always,0,541,KS7246,9.27,4.1,161
2019-09-07,21,37,organic overnight pads,B01NAX7KC7,Poise,0,541,KS7246,32.99,4,370
2019-09-07,21,37,overnight incontinence pads,B007WSZ4UO,Poise,0,541,KS7246,null,4.3,576
2019-09-07,21,37,pads,B01NAX7KC7,Poise,0,541,KS7246,32.99,4,370
2019-09-07,21,37,pads for women reusable,B07SL2YSH4,Beauty Star,0,541,KS7246,21.99,null,0
2019-09-07,21,37,pads with wings,B079RJP3JJ,Stayfree,0,541,KS7246,20.67,4.2,75
2019-09-07,21,37,poise,B007T9VE1Y,Poise,0,541,KS7246,48.44,4.7,8
2019-09-07,21,37,poise daily liners,B07L5364DP,Generic,0,541,KS7246,21.4,null,0
2019-09-07,21,37,poise incontinence pads,B005UNYLCU,Poise,0,541,KS7246,10.93,4,40
2019-09-07,21,37,poise liners,B003MWZI5U,Poise,0,541,KS7246,27.68,5,1
2019-09-07,21,37,poise liners long length,B07B4X4CSZ,Solimo,0,541,KS7246,18.99,3.7,373
2019-09-07,21,37,poise overnight pads,B07BLKNZZ2,Prevail,0,541,KS7246,31.64,3.8,372
2019-09-07,21,37,poise pads,B06W2MKQR4,Poise,0,541,KS7246,null,3.8,11
2019-09-07,21,37,poise pads 3 regular length,B01HUNPIWY,Poise,0,541,KS7246,9.99,null,0
2019-09-07,21,37,poise pads regular length,B07FS321Q3,Poise,0,541,KS7246,39.98,2.5,2
2019-09-07,21,37,poise panty liners,B00MNSFYMQ,Always,0,541,KS7246,5.22,3.9,93
2019-09-07,21,37,post hysterectomy pads,B01JSHMPQ2,bonmedico,0,541,KS7246,29.9,4.4,438
2019-09-07,21,37,postpartum pads,B07VD6SFKZ,La Vie,0,541,KS7246,23.99,4.6,85
2019-09-07,21,37,sanitary pads cotton,B0721K3FC6,THINKECO,0,541,KS7246,23.98,4.1,24
2019-09-07,21,37,sanitary pads for women,B0081PGTVK,Always,0,541,KS7246,9.27,3.6,82
2019-09-07,21,37,tena pads for women,B01JA7W254,TENA,0,541,KS7246,47.96,4.6,60
2019-09-07,21,38,incontinence pads,B07B4XKJZP,Solimo,0,541,KS7246,17.59,3.5,140
2019-09-07,21,38,kotex overnight pads,B07FS94WMZ,U by Kotex,0,541,KS7246,23.97,4.7,4
2019-09-07,21,38,liner,B0746KXXLY,Marius Gabriel,0,541,KS7246,0,4.4,381
2019-09-07,21,38,maternity pads postpartum,B01NAX7KC7,Poise,0,541,KS7246,32.99,4,370
2019-09-07,21,38,maxi pads postpartum,B0065ZTKWS,Earth Mama,0,541,KS7246,9.32,4.4,2041
2019-09-07,21,38,organic overnight pads,B07DQ6TYHD,WOW Premium,0,541,KS7246,6.99,5,1
2019-09-07,21,38,overnight incontinence pads,B071GTL52D,Always,0,541,KS7246,36.48,4.4,27
2019-09-07,21,38,pads,B0154QEQ4K,Poise,0,541,KS7246,24.57,3.8,1093
2019-09-07,21,38,pads for women reusable,B06WP84BZR,hesta,0,541,KS7246,28.99,3.8,81
2019-09-07,21,38,pads with wings,B07NLS4YFZ,Always,0,541,KS7246,32.99,3,4
2019-09-07,21,38,poise,B01M1JJNUN,Poise,0,541,KS7246,55.71,4.2,95
2019-09-07,21,38,poise daily liners,B01AE6C386,Poise,0,541,KS7246,null,null,0
2019-09-07,21,38,poise incontinence pads,B014EORW80,Poise,0,541,KS7246,39,4.2,13
2019-09-07,21,38,poise liners,B07DX2B7KK,Poise,0,541,KS7246,39.24,4,115
2019-09-07,21,38,poise liners long length,B01NAX7KC7,Poise,0,541,KS7246,32.99,4,370
2019-09-07,21,38,poise overnight pads,B06W2MKQR4,Poise,0,541,KS7246,null,3.8,11
2019-09-07,21,38,poise pads,B00AJLDO7Q,Poise,0,541,KS7246,10,4,40
2019-09-07,21,38,poise pads 3 regular length,B01HW6I4UW,Poise,0,541,KS7246,17.14,3.6,3
2019-09-07,21,38,poise pads regular length,B00LTK2S7S,Always Discreet,0,541,KS7246,14.67,4.1,396
2019-09-07,21,38,poise panty liners,B071YSFXMN,Rael,0,541,KS7246,12,4.4,197
2019-09-07,21,38,post hysterectomy pads,B00R1OMFJM,ScarAway,0,541,KS7246,null,3.4,17
2019-09-07,21,38,postpartum pads,B00NJNJ2JK,Stayfree,0,541,KS7246,4.24,4.1,340
2019-09-07,21,38,sanitary pads cotton,B01KOFCNJ6,Poise,0,541,KS7246,22.63,4.1,1330
2019-09-07,21,38,sanitary pads for women,B07CCDCS52,Seventh Generation,0,541,KS7246,7.74,3.9,59
2019-09-07,21,38,tena pads for women,B07B4X4CSZ,Solimo,0,541,KS7246,18.99,3.7,373
2019-09-07,21,39,incontinence pads,B01BGLFJ9S,Poise,0,541,KS7246,18.72,3.7,614
2019-09-07,21,39,kotex overnight pads,B07LC527TK,Cora,0,541,KS7246,15.99,3.3,135
2019-09-07,21,39,liner,B07KB4RJ3Q,casoman,0,541,KS7246,23.97,4.9,16
2019-09-07,21,39,maternity pads postpartum,B00XM1JI48,IceWraps,0,541,KS7246,12.99,4.6,1149
2019-09-07,21,39,maxi pads postpartum,B07V9L5KHJ,La Vie,0,541,KS7246,23.99,4.6,85
2019-09-07,21,39,organic overnight pads,B01IZ5EMBO,Always,0,541,KS7246,27.36,4,223
2019-09-07,21,39,overnight incontinence pads,B07F3MYF4M,*Tena Incontinence Pads,0,541,KS7246,41.1,5,3
2019-09-07,21,39,pads,B01MFBMIZU,Always,0,541,KS7246,8.97,4.2,84
2019-09-07,21,39,pads for women reusable,B00P7Q78Z2,Heart Felt,0,541,KS7246,18.99,4.4,370
2019-09-07,21,39,pads with wings,B07NLXKYWN,Always,0,541,KS7246,20.66,4.1,167
2019-09-07,21,39,poise,B077GF58VP,Poise,0,541,KS7246,57.5,3.7,21
2019-09-07,21,39,poise daily liners,B01NCAJXX4,Poise,0,541,KS7246,19.99,5,1
2019-09-07,21,39,poise incontinence pads,B077GF58VP,Poise,0,541,KS7246,57.5,3.7,21
2019-09-07,21,39,poise liners,B01NCAJXX4,Poise,0,541,KS7246,19.99,5,1
2019-09-07,21,39,poise liners long length,B00LZT4UQU,Poise,0,541,KS7246,14.95,4.6,8
2019-09-07,21,39,poise overnight pads,B07B4XKJZP,Solimo,0,541,KS7246,17.59,3.5,140
2019-09-07,21,39,poise pads,B075F99R4J,Poise,0,541,KS7246,33.88,4.3,70
2019-09-07,21,39,poise pads 3 regular length,B01M7VB1Z4,Poise,0,541,KS7246,34.88,4,3
2019-09-07,21,39,poise pads regular length,B01DR2ZY7G,Poise,0,541,KS7246,11.55,4.7,5
2019-09-07,21,39,poise panty liners,B072BXL8T9,Poise,0,541,KS7246,34,4,6
2019-09-07,21,39,post hysterectomy pads,B00TZUJOLM,OTC,0,541,KS7246,26.99,3.9,180
2019-09-07,21,39,postpartum pads,B01NAX7KC7,Poise,0,541,KS7246,32.99,4,370
2019-09-07,21,39,sanitary pads cotton,B003ART1JG,Organyc,0,541,KS7246,13.73,3.9,290
2019-09-07,21,39,sanitary pads for women,B07N6Y9SGS,Solimo,0,541,KS7246,4,3.7,322
2019-09-07,21,39,tena pads for women,B07N1XRBYW,TENA,0,541,KS7246,20.19,3.8,3
2019-09-07,21,40,incontinence pads,B074DVLXBH,Intimate Portal,0,541,KS7246,9.99,3.9,432
2019-09-07,21,40,kotex overnight pads,B00005359F,Kotex,0,541,KS7246,8.01,3.8,14
2019-09-07,21,40,liner,B013PQANXO,mDesign,0,541,KS7246,9.99,3.8,3666
2019-09-07,21,40,maternity pads postpartum,B07CMXGJT2,SPKLANDS,0,541,KS7246,17.99,4.3,79
2019-09-07,21,40,maxi pads postpartum,B07NLXKYWN,Always,0,541,KS7246,20.66,4.1,167
2019-09-07,21,40,organic overnight pads,B078P9PDNP,Sacred,0,541,KS7246,11.99,4.6,35
2019-09-07,21,40,overnight incontinence pads,B076NC6BGP,A World Of Deals,0,541,KS7246,35.99,4.1,395
2019-09-07,21,40,pads,B07NLTM3V3,Always,0,541,KS7246,24.99,4.2,11
2019-09-07,21,40,pads for women reusable,B0776Q9MXY,vanki,0,541,KS7246,9.99,4.4,7
2019-09-07,21,40,pads with wings,B079RJPH42,Stayfree,0,541,KS7246,19.96,4.2,330
2019-09-07,21,40,poise,B0753HW8W9,Poise,0,541,KS7246,46.85,5,2
2019-09-07,21,40,poise daily liners,B01KSXX47Y,Poise,0,541,KS7246,27.4,null,0
2019-09-07,21,40,poise incontinence pads,B06Y3NVNW9,Poise,0,541,KS7246,33.04,4.8,6
2019-09-07,21,40,poise liners,B01KSXX47Y,Poise,0,541,KS7246,27.4,null,0
2019-09-07,21,40,poise liners long length,B0000BUZWK,Poise,0,541,KS7246,9.02,3.9,17
2019-09-07,21,40,poise overnight pads,B01675TK3E,Always Discreet,0,541,KS7246,18.94,4,602
2019-09-07,21,40,poise pads,B01NAIN1U0,Poise,0,541,KS7246,26.01,2.7,13
2019-09-07,21,40,poise pads 3 regular length,B0759P9X3X,Poise,0,541,KS7246,30.26,3,10
2019-09-07,21,40,poise pads regular length,B076V94GB7,Poise,0,541,KS7246,36.1,4.1,6
2019-09-07,21,40,poise panty liners,B01NCAJXX4,Poise,0,541,KS7246,19.99,5,1
2019-09-07,21,40,post hysterectomy pads,B07TD6R6F2,The Breast & Chest Buddy,0,541,KS7246,33.95,null,0
2019-09-07,21,40,postpartum pads,B01BQI4DR0,COVIDIEN,0,541,KS7246,3.63,4.8,5
2019-09-07,21,40,sanitary pads cotton,B07CCDCS52,Seventh Generation,0,541,KS7246,7.74,3.9,59
2019-09-07,21,40,sanitary pads for women,B078S6KRX2,Teamoy,0,541,KS7246,24.99,4.4,253
2019-09-07,21,40,tena pads for women,B073Z19346,TENA..,0,541,KS7246,21.07,3.5,8
2019-09-07,21,41,incontinence pads,B07T911NXW,Absorbpads,0,541,KS7246,31.99,5,8
2019-09-07,21,41,kotex overnight pads,B00L4X7JVU,U by Kotex,0,541,KS7246,null,3,3
2019-09-07,21,41,liner,B00J2L2TTS,Always,0,541,KS7246,5.47,4.2,185
2019-09-07,21,41,maternity pads postpartum,B0792FQVB3,Depend,0,541,KS7246,28.49,4,820
2019-09-07,21,41,maxi pads postpartum,B01NAX7KC7,Poise,0,541,KS7246,32.99,4,370
2019-09-07,21,41,organic overnight pads,B07B4X34TH,Solimo,0,541,KS7246,17.99,3.5,197
2019-09-07,21,41,overnight incontinence pads,B07B4XKJZP,Solimo,0,541,KS7246,17.59,3.5,140
2019-09-07,21,41,pads,B071GTL52D,Always,0,541,KS7246,36.48,4.4,27
2019-09-07,21,41,pads for women reusable,B07H82XX8B,ECOAMOR,0,541,KS7246,16.99,3.9,10
2019-09-07,21,41,pads with wings,B01MFBMIZU,Always,0,541,KS7246,8.97,4.2,84
2019-09-07,21,41,poise,B071X8N9WV,Always Discreet,0,541,KS7246,18.94,4.3,382
2019-09-07,21,41,poise daily liners,B075G42QCP,Poise,0,541,KS7246,25.78,3.6,7
2019-09-07,21,41,poise incontinence pads,B01M1JJNUN,Poise,0,541,KS7246,55.71,4.2,95
2019-09-07,21,41,poise liners,B075G42QCP,Poise,0,541,KS7246,25.78,3.6,7
2019-09-07,21,41,poise liners long length,B00IPBX0GC,Poise,0,541,KS7246,null,3.9,26
2019-09-07,21,41,poise overnight pads,B01M4R0H1F,Mar 20 2019,0,541,KS7246,null,2.9,1820
2019-09-07,21,41,poise pads,B00KXUW7FI,Always Discreet,0,541,KS7246,11.99,4,602
2019-09-07,21,41,poise pads 3 regular length,B00U16M1ZA,Poise,0,541,KS7246,null,3.6,98
2019-09-07,21,41,poise pads regular length,B00119TZXW,Poise,0,541,KS7246,null,3.7,10
2019-09-07,21,41,poise panty liners,B00AJLDO7Q,Poise,0,541,KS7246,10,4,40
2019-09-07,21,41,post hysterectomy pads,B07M5W6P17,J-Bless,0,541,KS7246,22.99,4.6,3
2019-09-07,21,41,postpartum pads,B00LAM95EY,Pariday,0,541,KS7246,39.99,4.3,123
2019-09-07,21,41,sanitary pads cotton,B006R6U9SY,U by Kotex,0,541,KS7246,6.98,3.9,191
2019-09-07,21,41,sanitary pads for women,B01IZ5EMBO,Always,0,541,KS7246,27.36,4,223
2019-09-07,21,41,tena pads for women,B07KS25BYM,TENA,0,541,KS7246,47.14,4.2,410
2019-09-07,21,42,incontinence pads,B01NAX7KC7,Poise,0,541,KS7246,32.99,4,370
2019-09-07,21,42,kotex overnight pads,B00005359F,Kotex,0,541,KS7246,8.01,3.8,14
2019-09-07,21,42,liner,B07FP4VSYT,Duck,0,541,KS7246,37.99,4.7,33
2019-09-07,21,42,maternity pads postpartum,B07B4SKVX9,Solimo,0,541,KS7246,28.99,3.9,1043
2019-09-07,21,42,maxi pads postpartum,B079RJP3JJ,Stayfree,0,541,KS7246,20.67,4.2,75
2019-09-07,21,42,organic overnight pads,B01DMRJNGO,NATRACARE,0,541,KS7246,13.4,4.5,6
2019-09-07,21,42,overnight incontinence pads,B0797M1HBK,U by Kotex,0,541,KS7246,20.97,4.2,113
2019-09-07,21,42,pads,B00EI673B6,All-Absorb,0,541,KS7246,19.99,4.2,4659
2019-09-07,21,42,pads for women reusable,B078TQ1GJ3,Lunapads,0,541,KS7246,21.99,4.6,14
2019-09-07,21,42,pads with wings,B0797M1HBK,U by Kotex,0,541,KS7246,20.97,4.2,113
2019-09-07,21,42,poise,B014EORW80,Poise,0,541,KS7246,39,4.2,13
2019-09-07,21,42,poise daily liners,B00AN2YI26,Kimberly-Clark,0,541,KS7246,31.61,null,0
2019-09-07,21,42,poise incontinence pads,B07CS4Q5ZV,Solimo,0,541,KS7246,17.99,4,150
2019-09-07,21,42,poise liners,B00QBA2WOU,Kelli Bhattacharjee,0,541,KS7246,0,3.8,17
2019-09-07,21,42,poise liners long length,B0000532IE,Poise,0,541,KS7246,13.22,4.2,23
2019-09-07,21,42,poise overnight pads,B071Y3SLY2,Haso,0,541,KS7246,16.89,3.3,46
2019-09-07,21,42,poise pads,B01GJS9M6E,TENA,0,541,KS7246,34.41,4.3,170
2019-09-07,21,42,poise pads 3 regular length,B01DR2ZY7G,Poise,0,541,KS7246,11.55,4.7,5
2019-09-07,21,42,poise pads regular length,B000NNB31O,Prevail,0,541,KS7246,32.44,3.8,372
2019-09-07,21,42,poise panty liners,B00WK00F8K,Poise,0,541,KS7246,null,4.2,95
2019-09-07,21,42,post hysterectomy pads,B07415T4FY,Kajiree,0,541,KS7246,22.99,3.7,34
2019-09-07,21,42,postpartum pads,B076L4ZWC3,GentlePack,0,541,KS7246,34.99,4.5,108
2019-09-07,21,42,sanitary pads cotton,B00GF1MZUG,Natratouch,0,541,KS7246,14.99,4.1,46
2019-09-07,21,42,sanitary pads for women,B07H5VCJ93,L.,0,541,KS7246,14.95,4.7,237
2019-09-07,21,42,tena pads for women,B008769JNS,TENA,0,541,KS7246,7.24,3.9,22
2019-09-07,21,43,incontinence pads,B01GJS9MF0,TENA,0,541,KS7246,34.77,4.1,333
2019-09-07,21,43,kotex overnight pads,B07GRGKT9K,L.,0,541,KS7246,14.95,4.2,136
2019-09-07,21,43,liner,B00BM90HTM,U by Kotex,0,541,KS7246,7.69,3.7,181
2019-09-07,21,43,maternity pads postpartum,B06ZYLFV8L,Tucks,0,541,KS7246,6.98,4.7,394
2019-09-07,21,43,maxi pads postpartum,B01IZ5EHJG,Always,0,541,KS7246,16.47,3.9,95
2019-09-07,21,43,organic overnight pads,B075QCHR9T,Organyc,0,541,KS7246,25.44,4.1,40
2019-09-07,21,43,overnight incontinence pads,B07MN13JFG,Poise,0,541,KS7246,19.36,4.3,136
2019-09-07,21,43,pads,B01IULAV6I,Always,0,541,KS7246,20.91,4.1,167
2019-09-07,21,43,pads for women reusable,B074V7XCVG,smart sisi,0,541,KS7246,18.99,5,2
2019-09-07,21,43,pads with wings,B004R1DK0U,Kimberly-Clark,0,541,KS7246,3.53,4.4,57
2019-09-07,21,43,poise,B007QVLWS0,Poise,0,541,KS7246,null,4.4,67
2019-09-07,21,43,poise daily liners,B07BLKNZZ2,Prevail,0,541,KS7246,31.64,3.8,372
2019-09-07,21,43,poise incontinence pads,B007WSZ4UO,Poise,0,541,KS7246,null,4.3,576
2019-09-07,21,43,poise liners,B075DJJ96Q,Rael,0,541,KS7246,8.5,4.4,1099
2019-09-07,21,43,poise liners long length,B072HH7FWZ,Poise,0,541,KS7246,87,3.9,9
2019-09-07,21,43,poise overnight pads,B00U16LU48,Poise,0,541,KS7246,25.96,4,115
2019-09-07,21,43,poise pads,B077GF58VP,Poise,0,541,KS7246,57.5,3.7,21
2019-09-07,21,43,poise pads 3 regular length,B0000BUZWK,Poise,0,541,KS7246,9.02,3.9,17
2019-09-07,21,43,poise pads regular length,B0747TV3PC,Poise,0,541,KS7246,34.51,3.1,3
2019-09-07,21,43,poise panty liners,B06W5CN2ZK,Poise,0,541,KS7246,33.92,4.1,232
2019-09-07,21,43,post hysterectomy pads,B075H28SL9,Alpha Medical,0,541,KS7246,16.95,3.7,328
2019-09-07,21,43,postpartum pads,B001E0WQ3O,NATRACARE,0,541,KS7246,10.37,3.8,197
2019-09-07,21,43,sanitary pads cotton,B076BB5V9M,Teamoy,0,541,KS7246,18.99,4.3,348
2019-09-07,21,43,sanitary pads for women,B01N4Q4EZZ,U by Kotex,0,541,KS7246,5.94,4.6,84
2019-09-07,21,43,tena pads for women,B00E5RB3GE,TENA,0,541,KS7246,14.99,3.7,26
2019-09-07,21,44,incontinence pads,B01LR99P44,gorilla grip,0,541,KS7246,18.79,4.6,1570
2019-09-07,21,44,kotex overnight pads,B07NLV1DNL,Always,0,541,KS7246,20.91,4.2,251
2019-09-07,21,44,liner,B0753G9WLS,B&C Home Goods,0,541,KS7246,24.99,4.7,134
2019-09-07,21,44,maternity pads postpartum,B002KAL6NI,Always,0,541,KS7246,5.49,4.2,257
2019-09-07,21,44,maxi pads postpartum,B07NLSLP9K,Always,0,541,KS7246,20.91,4.3,142
2019-09-07,21,44,organic overnight pads,B071VFGQQ5,Rael,0,541,KS7246,6.9,4.4,368
2019-09-07,21,44,overnight incontinence pads,B01DMY3P02,LivDry,0,541,KS7246,26.89,4,6
2019-09-07,21,44,pads,B00KXUW2FS,Always Discreet,0,541,KS7246,10.52,4.2,626
2019-09-07,21,44,pads for women reusable,B01N7KAS4K,hesta,0,541,KS7246,16.99,4.3,55
2019-09-07,21,44,pads with wings,B00G8DDBLS,Always,0,541,KS7246,9.4,4,92
2019-09-07,21,44,poise,B07B4X4CSZ,Solimo,0,541,KS7246,18.99,3.7,373
2019-09-07,21,44,poise daily liners,B007E4ZZPU,Poise,0,541,KS7246,14.49,4.2,621
2019-09-07,21,44,poise incontinence pads,B01N0A86CK,Prevail,0,541,KS7246,15.92,3.6,64
2019-09-07,21,44,poise liners,B007E4ZZPU,Poise,0,541,KS7246,14.49,4.2,621
2019-09-07,21,44,poise liners long length,B06W57MNMZ,Poise,0,541,KS7246,50.94,4,2
2019-09-07,21,44,poise overnight pads,B00QBA2WOU,Kelli Bhattacharjee,0,541,KS7246,0,3.8,17
2019-09-07,21,44,poise pads,B015YCSE06,Poise,0,541,KS7246,37.2,4.2,7
2019-09-07,21,44,poise pads 3 regular length,B015YCSE06,Poise,0,541,KS7246,37.2,4.2,7
2019-09-07,21,44,poise pads regular length,B01M7VB1Z4,Poise,0,541,KS7246,34.88,4,3
2019-09-07,21,44,poise panty liners,B004551W1C,ECO by Naty,0,541,KS7246,6.13,3.3,11
2019-09-07,21,44,post hysterectomy pads,B0776Q9MXY,vanki,0,541,KS7246,9.99,4.4,7
2019-09-07,21,44,postpartum pads,B0179BQBP0,Lansinoh,0,541,KS7246,6.75,4.7,490
2019-09-07,21,44,sanitary pads cotton,B079JB1X7M,Always,0,541,KS7246,36.99,4.1,29
2019-09-07,21,44,sanitary pads for women,B01MSZJW51,Always,0,541,KS7246,20.91,4.3,295
2019-09-07,21,44,tena pads for women,B00J8MAQDC,TENA,0,541,KS7246,15.99,4.8,6
2019-09-07,21,45,incontinence pads,B07RDJK4M8,EXPAWLORER,0,541,KS7246,29.99,3.9,33
2019-09-07,21,45,kotex overnight pads,B01MFBMIZU,Always,0,541,KS7246,8.97,4.2,84
2019-09-07,21,45,liner,B00DH2H5KG,Epica,0,541,KS7246,13.95,4.6,6189
2019-09-07,21,45,maternity pads postpartum,B00EIW5MN6,COVIDIEN,0,541,KS7246,5,4.2,91
2019-09-07,21,45,maxi pads postpartum,B073KD4V6W,THENA Natural Wellness,0,541,KS7246,23.95,4.6,405
2019-09-07,21,45,organic overnight pads,B01KHD3P0Q,Seventh Generation,0,541,KS7246,4.15,4.3,34
2019-09-07,21,45,overnight incontinence pads,B01JA9FYKW,TENA,0,541,KS7246,42.98,4.3,93
2019-09-07,21,45,pads,B01N3364I1,Poise,0,541,KS7246,23.68,4,605
2019-09-07,21,45,pads for women reusable,B07D19929X,Asenappy,0,541,KS7246,25.99,4.3,40
2019-09-07,21,45,pads with wings,B0029NYSG8,Always,0,541,KS7246,14.94,4.1,46
2019-09-07,21,45,poise,B0759WPNCX,Poise,0,541,KS7246,20.99,3.3,4
2019-09-07,21,45,poise daily liners,B016RJQ48Y,Poise,0,541,KS7246,null,4.3,18
2019-09-07,21,45,poise incontinence pads,B07R2CQZYV,LivDry,0,541,KS7246,9.99,4.3,34
2019-09-07,21,45,poise liners,B0009MJOZG,Franco Sarto,0,541,KS7246,58.9,3.9,394
2019-09-07,21,45,poise liners long length,B07MN17PVG,Poise,0,541,KS7246,23.98,3.8,106
2019-09-07,21,45,poise overnight pads,B007T9VE1Y,Poise,0,541,KS7246,48.44,4.7,8
2019-09-07,21,45,poise pads,B07JYCQV55,Poise,0,541,KS7246,22.99,null,0
2019-09-07,21,45,poise pads 3 regular length,B07BLKNZZ2,Prevail,0,541,KS7246,31.64,3.8,372
2019-09-07,21,45,poise pads regular length,B077GF58VP,Poise,0,541,KS7246,57.5,3.7,21
2019-09-07,21,45,poise panty liners,B017D8IVJ8,wegreeco,0,541,KS7246,14.99,4.3,945
2019-09-07,21,45,post hysterectomy pads,B00DJ8HS82,Milliard,0,541,KS7246,24.99,4.4,532
2019-09-07,21,45,postpartum pads,B074ST94WX,Always Discreet,0,541,KS7246,37.88,4.2,241
2019-09-07,21,45,sanitary pads cotton,B00NJNJ222,Stayfree,0,541,KS7246,6.88,4.1,126
2019-09-07,21,45,sanitary pads for women,B07N1GPY5F,Le Fresh,0,541,KS7246,12.99,4.8,24
2019-09-07,21,45,tena pads for women,B0096R9HH0,TENA,0,541,KS7246,32.99,4.6,25
2019-09-07,21,46,incontinence pads,B00CX6JAUK,Epica,0,541,KS7246,18.95,4.8,3807
2019-09-07,21,46,kotex overnight pads,B07DWX8MD8,U by Kotex,0,541,KS7246,null,null,0
2019-09-07,21,46,liner,B00KH57UEC,UNKNOWN,0,541,KS7246,28.99,4.6,15
2019-09-07,21,46,maternity pads postpartum,B000270OY8,COLACE,0,541,KS7246,15.97,4.5,415
2019-09-07,21,46,maxi pads postpartum,B014FF8SD6,Always,0,541,KS7246,5.17,4.2,87
2019-09-07,21,46,organic overnight pads,B079T4ZTPG,Asana,0,541,KS7246,8.99,4.6,6
2019-09-07,21,46,overnight incontinence pads,B07F3M5NKY,*Tena Incontinence Pads,0,541,KS7246,26.16,5,2
2019-09-07,21,46,pads,B01KOFCNJ6,Poise,0,541,KS7246,22.63,4.1,1330
2019-09-07,21,46,pads for women reusable,B07HV6TMRL,MIKADO,0,541,KS7246,null,4.3,5
2019-09-07,21,46,pads with wings,B019O9H5FK,Always,0,541,KS7246,5.49,4.8,16
2019-09-07,21,46,poise,B07FS321Q3,Poise,0,541,KS7246,39.98,2.5,2
2019-09-07,21,46,poise daily liners,B0000532IE,Poise,0,541,KS7246,13.22,4.2,23
2019-09-07,21,46,poise incontinence pads,B0759P9X3X,Poise,0,541,KS7246,30.26,3,10
2019-09-07,21,46,poise liners,B07M99GXFF,Poise,0,541,KS7246,35.99,4.2,173
2019-09-07,21,46,poise liners long length,B071L4JCDT,MOLERANI,0,541,KS7246,12.99,4.2,2996
2019-09-07,21,46,poise overnight pads,B0747TCKBT,Poise,0,541,KS7246,158.17,3,2
2019-09-07,21,46,poise pads,B07FS321Q3,Poise,0,541,KS7246,39.98,2.5,2
2019-09-07,21,46,poise pads 3 regular length,B00GMUP53Y,Poise,0,541,KS7246,null,4.1,13
2019-09-07,21,46,poise pads regular length,B01B649NI8,Poise,0,541,KS7246,null,4,6
2019-09-07,21,46,poise panty liners,B00U16LU48,Poise,0,541,KS7246,25.96,4,115
2019-09-07,21,46,post hysterectomy pads,B000G015XA,Duro-Med,0,541,KS7246,19.8,4.3,468
2019-09-07,21,46,postpartum pads,B01HODORIQ,Always,0,541,KS7246,20.22,4.2,251
2019-09-07,21,46,sanitary pads cotton,B07C4ZRB5H,The 28th Day,0,541,KS7246,6.99,5,1
2019-09-07,21,46,sanitary pads for women,B0029NYQ9W,Always,0,541,KS7246,null,3.9,837
2019-09-07,21,46,tena pads for women,B018KV0Z1O,TENA,0,541,KS7246,47.99,4,5
2019-09-07,21,47,incontinence pads,B00JSCDXBE,Poise,0,541,KS7246,11.84,4.3,151
2019-09-07,21,47,kotex overnight pads,B0166NEQR2,U by Kotex,0,541,KS7246,5.99,4.6,8
2019-09-07,21,47,liner,B07N1GT8BH,Le Fresh,0,541,KS7246,8.99,4.8,24
2019-09-07,21,47,maternity pads postpartum,B00BLE60T4,Medline,0,541,KS7246,29.99,4.1,372
2019-09-07,21,47,maxi pads postpartum,B01IAI6SD6,Always,0,541,KS7246,13.22,5,5
2019-09-07,21,47,organic overnight pads,B01EFN60OC,wegreeco,0,541,KS7246,12.99,4.4,399
2019-09-07,21,47,overnight incontinence pads,B01GQG1XJ8,TENA,0,541,KS7246,58.45,4.7,3
2019-09-07,21,47,pads,B004R1DK0U,Kimberly-Clark,0,541,KS7246,3.53,4.4,57
2019-09-07,21,47,pads for women reusable,B0776PNBJ4,vanki,0,541,KS7246,9.99,4.8,6
2019-09-07,21,47,pads with wings,B07CCDCS52,Seventh Generation,0,541,KS7246,7.74,3.9,59
2019-09-07,21,47,poise,B07D3H4PH1,Poise,0,541,KS7246,23.49,3.9,10
2019-09-07,21,47,poise daily liners,B00005UCPV,Poise,0,541,KS7246,7.77,3.5,9
2019-09-07,21,47,poise incontinence pads,B007RWXBXC,Poise,0,541,KS7246,null,4.2,38
2019-09-07,21,47,poise liners,B07LC4PLKC,Cora,0,541,KS7246,15.99,3.7,227
2019-09-07,21,47,poise liners long length,B07LC4PLKC,Cora,0,541,KS7246,15.99,3.7,227
2019-09-07,21,47,poise overnight pads,B00VERVXTU,TENA,0,541,KS7246,6.99,3.5,49
2019-09-07,21,47,poise pads,B00LTK2S7S,Always Discreet,0,541,KS7246,14.67,4.1,396
2019-09-07,21,47,poise pads 3 regular length,B00KO8M4G6,Kimberly-Clark,0,541,KS7246,34.04,4.5,2
